"sku";"name_en";"short_desc_en";"price";"salable";"stock_qty";"in_stock";"ProductId";"purchasable";"brand";"manual_categories"
"LAC0097";"LaCie CloudBox 2TB Hard Drive";"2TB hard drive with cloud storage.";"124.99";0;-1;0;1896;0;"LaCie";"accessories"
"LAC0099";"LaCie CloudBox 4TB Hard Drive";"NAS with 4TB hard drive with cloud storage.";"199.99";0;-1;0;1900;0;"LaCie";"accessories"
"CRU0016-2";"Crucial memory Mac 8GB (2x4GB) SO-DIMM DDR3 1066MHz";"RAM 8GB (2x4GB) Mac mini iMac MacBook and MacBook Pro (2009/10).";"107.98";1;6;1;1897;1;"Crucial";"accessories"
"CRU0017";"Crucial Mac Memory 4GB DDR3 1333MHz SO-DIMM";"4GB RAM Mac mini iMac (2010/11) and MacBook Pro (2010/11).";"53.99";1;15;1;1898;1;"Crucial";"accessories"
"LAC0098";"LaCie CloudBox 3TB Hard Drive";"NAS with 3TB hard drive with cloud storage for Mac";"154.99";0;0;0;1899;0;"LaCie";"accessories"
"CRU0017-2";"Crucial memory Mac 8GB (2x4GB) SO-DIMM DDR3 1333MHz";"RAM 8GB (2x4GB) Mac mini (2011) iMac (2010/11) MacBook Pro (2011)";"107.98";1;7;1;1901;1;"Crucial";"accessories"
"LOG0122";"Logitech X100 Bluetooth Portable Speaker Black";"Bluetooth speaker continued 5h battery for iPhone iPad and iPod";"51.99";0;0;0;1904;0;"Logitech";"accessories"
"TWS0044";"Twelve South BookBook Case Rutledge MacBook Air 11 brown";"Leather Case for MacBook Air 11-inch in the form of old book.";"99.99";0;-1;0;1911;0;"Twelve South";"accessories"
"LAC0100";"LaCie Little Big Disk Thunderbolt SSD 1TB hard disk 2";"Portable External Hard Drive 1TB SSD Thunderbolt 2.";"1249";0;0;0;1912;0;"LaCie";"accessories"
"TWS0045";"Twelve South BookBook Case Rutledge MacBook Air / Pro 13 brown";"Leather Case for MacBook Air / Pro 13-inch in the form of old book.";"99.99";0;0;0;1914;0;"Twelve South";"accessories"
"NTE0109";"NewerTech Maxpower 2-port USB / eSATA 6Gb / s PCIe Mac Pro OS X 10.6 - 10.8.2";"NewerTech eSATA PCIe adapter card for Mac Pro and USB3 2006-2012.";"181.99";0;0;0;1919;0;"NewerTech";"accessories"
"REP0178";"iPad mini LCD screen repair";"Repair service including parts and labor for iPad mini";"129.99";1;0;0;1928;1;"Repair";"service"
"REP0179";"Home button repair iPad mini";"Repair service including parts and labor for iPad mini";"69989909";1;0;0;1929;1;"Repair";"service"
"REP0180";"Wi-Fi antenna repair iPad mini";"Repair service including parts and labor for iPad mini";"69.99";1;0;0;1930;1;"Repair";"service"
"REP0182";"Full Screen Repair iPad Mini 2";"Repair service including parts and labor for iPad Mini 2";"2099895";1;0;0;1932;1;"Repair";"service"
"REP0183";"LCD Screen Repair iPad Mini 2";"Repair service including parts and labor for iPad Mini 2";"159999";1;0;0;1933;1;"Repair";"service"
"REP0187";"posterior chamber repair cases 3";"Installation service includes parts and labor for iPad 3";"69999";1;0;0;1937;1;"Repair";"service"
"REP0192";"iPad 3 LCD Screen Repair";"Repair service including parts and labor for iPad 3";"129.99";1;0;0;1940;1;"Repair";"service"
"SAN0051";"SanDisk Extreme Pro 128GB USB 3.0 Flash";"128GB pendrive USB 3.0 Flash Drive for Mac and PC.";"114.99";0;0;0;1941;0;"SanDisk";"accessories"
"JAB0028";"Jabra Handsfree Speaker Car Tour";"iPhone Bluetooth handsfree speakerphone car with motion sensor.";"89.95";1;1;0;1946;1;"Jabra";"accessories"
"INC0226";"Focal Incipio iPhone Case Camera Case SE / 5s / 5 Black";"Housing for perfect photo to iPhone SE / 5s / 5 Incipio.";"59.99";0;1;0;1954;0;"NA";"accessories"
"PAC0390";"NewerTech miniStack Classic + 1TB";"Mac external box Pack + Seagate 1TB Hard Drive.";"123.99";0;0;0;1955;0;"Pack";"accessories"
"PAC0392";"NewerTech miniStack Classic + 3TB";"Pack external box Mac Seagate 3TB + HDD.";"176.99";0;0;0;1956;0;"Pack";"accessories"
"PAC0391";"NewerTech miniStack Classic + 2TB";"Mac external box Pack + 2TB Hard Drive Seagate.";"154.98";0;0;0;1957;0;"Pack";"accessories"
"PAC0393";"NewerTech miniStack Classic + 4TB";"Mac external box Pack + 4TB Seagate Hard Drive.";"197969";0;0;0;1958;0;"Pack";"accessories"
"RAI0008";"Rain Design iSlider iPad Support";"Anodized aluminum support multiposition iPad and iPad mini.";"49.99";0;0;0;1959;0;"Rain Design";"accessories"
"LEP0008";"Lepow USB 6000mAh External Battery Moonstone White";"USB external battery charging mode dual small and ultra light for iPhone and iPad";"59.99";0;0;0;1968;0;"NA";"accessories"
"BLL0011";"BlueLounge MiniDock support Lightning";"Load bearing wall lightning.";"35.99";0;0;0;1969;0;"BlueLounge";"accessories"
"LEP0002";"Lepow Modre Wireless Speaker Green";"Portable bluetooth speaker surround sound.";"49.99";0;1;0;1974;0;"NA";"accessories"
"LEP0005";"Lepow USB 3000mAh External Battery Moonstone White";"USB external battery charging mode and ultra small dual light";"39.99";0;0;0;1980;0;"NA";"accessories"
"LEP0009";"Lepow USB 6000mAh External Battery Moonstone Black";"external battery USB dual mode charge small and ultra light for iPhone and iPad.";"59.99";0;0;0;1983;0;"NA";"accessories"
"KEN0160";"PowerBolt Kensington 3.4 Dual Charger with Lightning Cable Car";"Car Charger fast charging with double connection: USB (1A) and Lightning cable (24A) for iPhone and iPad";"43.99";0;0;0;1984;0;"Jaybird";"accessories"
"MAK0020";"Maclocks Security Bundle Case iPad Air Transparent Security";"Antirobo housing with support for iPad Air.";"799931";0;0;0;1986;0;"Maclocks";"accessories"
"OWC0094";"OWC In-line Digital Temperature Sensor Kit HDD iMac 2011";"Kit temperature sensor for HDD iMac 21 inch and 27 inch 2011.";"60.99";1;8;1;1987;1;"OWC";"accessories"
"LAC0101";"LaCie 32GB USB 3.0 PenDrive XtremKey";"32GB USB 3.0 flash drive resistant to extreme situations.";"69.99";0;1;0;1988;0;"LaCie";"accessories"
"LAC0102";"LaCie 64GB USB 3.0 PenDrive XtremKey";"64GB USB 3.0 flash drive resistant to extreme situations.";"94.99";0;0;0;1989;0;"LaCie";"accessories"
"MAK0021";"Maclocks Security Security Bundle Case iPad Air Black";"Antirobo housing with support for iPad Air.";"79.99";0;0;0;1990;0;"Maclocks";"accessories"
"WDT0207";"Western Digital My Passport Pro Thunderbolt 4TB Hard Drive";"WD Portable External Hard Drive Thunderbolt Mac.";"399.9";0;0;0;1992;0;"Western Digital";"accessories"
"OWC0096";"OWC Thunderbolt Cable 0.5m Black";"Thunderbolt Cable 0.5m";"42.99";0;0;0;1997;0;"OWC";"accessories"
"DRO0016";"Connected Cloud NAS Data Transporter";"Storage Server private cloud 1-Bay.";"133.88";0;0;0;2000;0;"Drobo";"accessories"
"DEV0001";"Devolo dLAN LiveCam Single IP Surveillance Camera Adapter";"surveillance camera 12 IR LED simple connection by electrical network and app for iPhone and IPAD";"99.99";0;0;0;2001;0;"Devolo";"camera"
"DEV0002";"Devolo dLAN 500 AV + Starter Kit Wireless PLC adapter";"Kit 2 PLC adapters and Ehternet WiFi network ports.";"159.99";0;0;0;2002;0;"Devolo";"accessories"
"DEV0003";"Devolo dLAN 500 Wi-Fi adapter PLC";"Powerline adapter for better reception of Wi-Fi.";"69.99";1;3;1;2003;1;"Devolo";"accessories"
"OWC0101";"OWC 128GB PATA ZIF SSD MacBook Air 2008";"128GB SSD for MacBook Air 2008.";"362.99";0;0;0;2004;0;"OWC";"accessories"
"DLK0057";"D-Link DIR-810L Wireless Router AC750 Dual-Band Cloud";"Wireless router Cloud AC my Dlink with 433 Mbps speed.";"79.99";0;0;0;2014;0;"D-Link";"other"
"AII0030";"Aiino Case MacBook Air 13 Green";"MacBook Air 13-inch casing with matte finish.";"39.99";0;0;0;2015;0;"Aiino";"accessories"
"AII0033";"Aiino MacBook Pro Retina Case 13 Black";"Retina MacBook Pro casing 13 inch matte finish.";"39.99";0;1;0;2024;0;"Aiino";"accessories"
"AII0037";"Aiino MacBook Pro Retina Case 15 Transparent";"Retina MacBook Pro casing 15 inch matte finish.";"39.99";0;0;0;2025;0;"Aiino";"accessories"
"OWC0097";"OWC Cable Black 1m Thunderbolt 2";"Cable 1 meter Thunderbolt 2";"48.99";1;0;0;2028;1;"OWC";"accessories"
"OWC0098";"OWC Thunderbolt Cable 2m Black 2";"Cable Thunderbolt 2 2 meters";"60.99";0;0;0;2029;0;"OWC";"accessories"
"OWC0099";"OWC Cable Black 3m Thunderbolt 2";"Cable Thunderbolt 2 of 3 meters.";"72.99";0;0;0;2030;0;"OWC";"accessories"
"APP0729";"Apple Thunderbolt Cable 0.5m White";"Thunderbolt Cable 0.5m Apple Mac.";"35";1;-1;0;2035;1;"Apple";"accessories"
"COG0003";"Cogito Pop Clock Blue electric multifunction iPhone";"Smartwatch via Bluetooth to receive alerts iPhone.";"99.99";0;0;0;2038;0;"Cogito";"smartwhatch"
"SNN0024";"Sonnet Echo Express Thunderbolt SEII 2 PCIe expansion chassis";"Thunderbolt chassis 2 PCIe expansion cards.";"543.29";1;0;0;2039;1;"Sonnet";"accessories"
"JAB0029";"Jabra Wireless Speaker Max solmate";"Dolby wireless bluetooth speaker with NFC technology.";"399.95";0;0;0;2040;0;"Jabra";"accessories"
"MOP0040";"Mophie Powerstation 2500mAh External Battery mini USB Black";"USB External Battery 2500 mAh with ultrafast charge.";"59.95";0;0;0;2047;0;"Mophie";"accessories"
"MOP0041";"Mophie Powerstation 2500mAh External Battery mini USB White";"USB External Battery 2500 mAh with ultrafast charge.";"59.95";0;0;0;2048;0;"Mophie";"accessories"
"SNN0026";"Sonnet Echo Express III-R 2U Chassis Rack Thunderbolt 2";"PCIe expansion chassis for Mac via Thunderbolt.";"1208.79";1;0;0;2050;1;"Sonnet";"accessories"
"OWC0102";"Installation Kit OWC SSD / HDD 25 Mac mini (2011/2012 Upper Bay Drive)";"Installation Kit SSD / Hard for Mac mini (2011-2012 with Upper Bay Drive) Disco.";"44.99";1;2;1;2061;1;"OWC";"accessories"
"OWC0103";"Installation Kit OWC SSD / HDD 25 Mac mini (2011/2012 Upper Bay Drive) tools";"Installation Kit SSD / Hard for Mac mini (2011-2012 with Upper Bay Drive) with tools included Disco.";"60.99";1;2;1;2062;1;"OWC";"accessories"
"PAC0403";"Kingston V300 SSD expansion kit of 480GB + Datadoubler for MacBook and MacBook Pro from 2008 to 2012";"480GB + Datadoubler extension for 2008-2010 MacBook and MacBook Pro Late 2008 Mid 2012 Kit tools";"280.98";0;0;0;2064;0;"Pack";"accessories"
"PAC0404";"UV300 Kit Kingston 480GB SSD expansion + Datadoubler for iMac Mac Mini 2009 and 2009 to 2011";"SSD upgrade kit for Mac 480GB + Datadoubler Mini Early / Late 2009 and Mid 2009 iMac Early 2011 with tools";"280.98";0;0;0;2065;0;"Pack";"accessories"
"PAC0405";"Kingston 480GB SSD expansion kit for iMac 27 2010";"Upgrade kit 480GB SSD for Mid 2010 27-inch iMac with tools";"233.98";0;0;0;2066;0;"Pack";"accessories"
"ACM0003";"Acme Skinny Sleeve Case MacBook Air 11 Black";"Neoprene sleeve for MacBook Air 11 inch.";"34.95";0;2;1;2067;0;"Acme";"accessories"
"PAC0406";"Kingston V300 SSD expansion kit of Mount OWC 480GB + Pro for Mac Pro 2009 to 2012";"480GB SSD expansion kit + Adapter Mount Pro for Mac Pro Early 2009 to Mid 2012";"208.98";0;0;0;2068;0;"Pack";"accessories"
"DRO0014";"Drobo B1200i SAN RAID ARRAY 12 bays";"ISCSI SAN server Drobo RAID IT.";"4599.99";1;0;0;2070;1;"Drobo";"accessories"
"WDT0210";"Purple 1TB WD 35 Mac PC hard drive and NAS Security";"Western Digital Hard Drive 1TB Mac PC for video surveillance and NAS.";"68";0;0;0;2071;0;"Western Digital";"accessories"
"WDT0211";"Purple 2TB WD 35 PC Security Mac hard drive and NAS";"Western Digital Hard Drive 2TB Mac PC for video surveillance and NAS.";"107";0;0;0;2072;0;"Western Digital";"accessories"
"WDT0212";"Purple 3TB WD 35 PC Security Mac hard drive and NAS";"Hard disk Western Digital 3TB Mac PC for video surveillance and NAS.";"125";0;0;0;2073;0;"Western Digital";"accessories"
"WDT0213";"Purple 4TB WD 35 Mac PC hard drive and NAS Security";"Western Digital hard disk video surveillance 4TB NAS PC and Mac.";"180";0;0;0;2074;0;"Western Digital";"accessories"
"STA0009";"Startech Adapter FireWire 800 to FireWire 400";"FireWire adapter FW 800 to FW400.";"109868";0;0;0;2112;0;"Startech";"accessories"
"BLL0012";"BlueLounge Jimi iMac USB expansion";"USB extension for iMac 21-inch and 27-inch 2013.";"15.95";0;1;0;2115;0;"BlueLounge";"extended warranty"
"OWC0104";"OWC In-line Digital Temperature Sensor Kit HDD iMac current 2012-27 ";"Temperature sensor kit for iMac 27-inch HDD 2012 2013 2014 and 2015.";"60.99";1;7;1;2125;1;"OWC";"accessories"
"MUV0121";"Muvit elastic belt with yellow raincoat pocket";"Muvit belt / shoulder bag with waterproof pocket for iPhone and iPod.";"19.99";0;0;0;2127;0;"Muvit";"accessories"
"ROL0011";"Rollei 0.28x Fisheye Lens iPhone 5 / 5S Silver";"Eye Lens for iPhone 5 / 5S.";"29.99";0;0;0;2129;0;"NA";"accessories"
"LAC0206";"LaCie Porsche Design Desktop Drive 4TB USB 3.0 External Hard Drive";"External Hard Drive 4TB 35-inch USB 3.0 for Mac and PC.";"139.99";1;3;1;2133;1;"LaCie";"accessories"
"LAC0123";"LaCie d2 Quadra 4TB External Hard Drive USB 3.0 eSATA FW800";"4TB External Hard Drive USB 3.0 eSATA and Firewire for Mac and PC";"249";1;1;0;2135;1;"LaCie";"accessories"
"IOT0001";"iOttie Easy Flex 3 iPhone Black Car Car Support";"IPhone car holder.";"24.99";1;0;0;2146;0;"iOttie";"accessories"
"LOG0124";"X100 Logitech Wireless Speaker Amarillo";"Bluetooth portable speaker for iPhone iPad and iPod.";"51.99";0;0;0;2147;0;"Logitech";"accessories"
"IOT0002";"iOttie Easy Flex 3 Car Car Support iPhone White";"Car Holder iPhone 5 / 5S and iPhone 4 / 4s.";"24.99";0;0;0;2148;0;"iOttie";"accessories"
"GTE0008";"G-Technology G-DRIVE mobile hard disk 1TB Thunderbolt and USB 3.0";"G-Technology Portable Hard Disk Thunderbolt and USB 3.0 for Mac and PC.";"194.99";1;1;0;2155;1;"G-Technology";"accessories"
"BLL0016";"BlueLounge Cablebox mini Blue Cord";"recogecables box design and mini size.";"29.95";0;0;0;2158;0;"BlueLounge";"accessories"
"KEN0166";"Kensington GummyGrip Kids Children Pointer iPad Gray";"Children pointer with thick tip for iPad iPhone and iPod Touch.";"12.99";0;0;0;2163;0;"Jaybird";"accessories"
"GTE0064";"G-Technology G-DRIVE 1TB 7200rpm SATA ev 3 USB 3.0";"USB 3.0 portable external hard drive for Mac and PC";"169.57";0;0;0;14378;0;"G-Technology";"accessories"
"KEN0165";"Kensington Absolute Power International Power Adapter";"International Adapter with 2 USB ports entry USA / Japan Australia / UK and European China.";"34.99";0;0;0;2166;0;"Jaybird";"accessories"
"GTE0017";"G-Tech G-DRIVE Hard Disk Thunderbolt and USB 3.0 3TB";"G-Technology Hard Disk Thunderbolt and USB 3.0 for Mac and PC.";"339.2";0;0;0;2168;0;"G-Technology";"accessories"
"GTE0018";"G-Technology G-DRIVE Hard Drive 4TB Thunderbolt and USB 3.0";"Portable Hard Drive G-Technology Thunderbolt and USB 3.0 for Mac and PC.";"371.99";1;2;1;2169;1;"G-Technology";"accessories"
"GTE0019";"G-Technology G-DRIVE 2TB Hard Drive Pro Thunderbolt";"Hard Disk Thunderbolt G-Technology with speeds up to 480Mbs.";"822.59";0;0;0;2170;0;"G-Technology";"accessories"
"GTE0020";"G-Tech G-DRIVE Thunderbolt 4TB Hard Drive Pro";"Hard Disk Thunderbolt G-Technology with speeds up to 480Mbs.";"961.16";0;0;0;2172;0;"G-Technology";"accessories"
"GTE0021";"G-Tech G-RAID mini USB 3.0 1TB RAID Drive";"portable disk RAID G-Technology FireWire 800 and USB 3.0 for Mac and PC.";"294";0;0;0;2174;0;"G-Technology";"accessories"
"GTE0022";"G-Tech G-RAID mini USB 3.0 Disk RAID 2TB";"portable disk RAID G-Technology FireWire 800 and USB 3.0 for Mac and PC.";"452.28";0;0;0;2176;0;"G-Technology";"accessories"
"GTE0026";"G-Tech G-SPEED Q RAID Disk USB 3.0 8TB";"Technology G-RAID disk 4-bay eSATA / FW800 / USB3 for Mac and PC.";"1130.78";0;0;0;2179;0;"G-Technology";"accessories"
"NDE0007";"Ndevr iPadding iPad Case mini kids Red";"Shell iPad mini / Retina ideal for children.";"39.99";0;0;0;2183;0;"Ndevr";"accessories"
"LIF0026";"Lifeproof fre Case iPad Air Black";"IPad Case waterproof and extreme conditions Air screen coverage.";"99.99";0;0;0;2186;0;"Lifeproof";"accessories"
"LIF0027";"Lifeproof Fre Case iPad Air White";"IPad Case Air waterproof and extreme conditions covered screen";"99.99";0;0;0;2187;0;"Lifeproof";"accessories"
"STA0010";"Startech Mini DisplayPort to DisplayPort Cable 18m";"Adapdator Cable Mini Display Port Male to Display Port.";"12.99";1;-1;0;2190;1;"Startech";"accessories"
"NEA0003";"Netatmo home thermostat for iPhone and iPad";"Thermostat iPhone iPad wifi Mac design Stark.";"179";1;1;0;2191;1;"Netatmo";"other"
"PAC0427";"OWC Mercury Elite Pro + 1TB";"External connection box with eSata / FW800 / USB 3.0 Hard Drive 1TB Seagate.";"179.99";1;2;1;2193;1;"Pack";"accessories"
"LIF0028";"Lifeproof n├╝├╝d iPhone Case SE / 5s / 5 Waterproof Black";"IPhone Case SE / 5s / 5 waterproof and extreme conditions.";"89.99";0;0;0;2194;0;"Lifeproof";"accessories"
"IKM0024";"IK Multimedia Controller motion iRing iPad and iPhone White";"Motion controller for DAWs.";"30.49";0;0;0;2196;0;"IK Multimedia";"accessories"
"IKM0025";"IK Multimedia Controller motion iRing iPad and iPhone Gray";"Motion controller for DAWs.";"30.49";1;1;0;2197;1;"IK Multimedia";"accessories"
"KEN0168";"Kensington SafeGrip iPad Air Rugged Case with Stand NII ┬▒ or Carbon";"Shockproof housing for children with handle for iPad.";"43.99";0;0;0;2198;0;"Jaybird";"accessories"
"PAC0428";"OWC Mercury Elite Pro + 2TB";"External connection box with eSata / FW800 / USB 3.0 Hard Drive Seagate 2TB.";"210.98";1;2;1;2199;1;"Pack";"accessories"
"PAC0429";"OWC Mercury Elite Pro + 3TB";"External connection box with eSATA / FW800 / USB 3.0 Hard Drive Seagate 3TB.";"232.99";1;2;1;2200;1;"Pack";"accessories"
"PAC0430";"OWC Mercury Elite Pro + 4TB";"External connection box with eSata / FW800 / USB 3.0 Hard Drive Seagate 4TB.";"253.98";1;2;1;2201;1;"Pack";"accessories"
"BNQ0025";"BL3200PT BenQ Monitor 32 WQHD resolution for CAD";"32-inch WQHD Professional monitor for CAD CAM Mac.";"449";0;0;0;2203;0;"BenQ";"display"
"KEN0169";"Kensington SafeGrip iPad Air Rugged Case with Stand NII ┬▒ or Blue";"Shockproof housing with handle for iPad.";"43.99";0;0;0;2204;0;"Jaybird";"accessories"
"OPU0004";"Exo Opulus alcantara iPhone Case SE / 5s / 5 Brown";"Cover for iPhone SE / 5s / 5 polycarbonate and microfiber.";"39.99";0;0;0;2208;0;"Opulus";"accessories"
"OPU0001";"Opulus alcantara Executive Case iPhone 5 / 5S black";"Case for iPhone 5 / 5S polycarbonate and microfiber.";"39.99";0;0;0;2209;0;"Opulus";"accessories"
"MOP0047";"Mophie 1350mAh External Battery Power Reserve Black Lightning";"Lightning external battery connector and 1350 mAh capacity.";"49.95";0;0;0;2213;0;"Mophie";"accessories"
"MOP0049";"Mophie 1350mAh External Battery Power Reserve Red Lightning";"Lightning external battery connector and 1350 mAh capacity.";"49.95";0;0;0;2215;0;"Mophie";"accessories"
"OPU0003";"Exo Opulus alcantara Case iPhone 5 / 5S black";"Case for iPhone 5 / 5S polycarbonate and microfiber.";"39.99";0;0;0;2217;0;"Opulus";"accessories"
"NTE0055";"NewerTech NuPower battery MacBook Air 37W 2008/09";"MacBook Air battery 2008-2009.";"95.99";1;2;1;2220;1;"NewerTech";"accessories"
"NTE0099";"NewerTech NuPower battery 63 W Ti PowerBook G4 15 (Mod. M6091)";"63W battery compatible with 15-inch PowerBook G4 Titanium";"71.99";0;0;0;14276;0;"NewerTech";"accessories"
"NTE0057";"NewerTech NuPower Battery 78W MacBook Pro 15 Unibody 2009/10";"Battery MacBook Pro 15-inch Unibody 2009/10.";"131.99";1;1;0;2222;1;"NewerTech";"accessories"
"NTE0058";"NewerTech NuPower Battery 78W MacBook Pro 15 Unibody 2011/12";"Battery MacBook Pro 15-inch Unibody 2011/12.";"131.99";1;6;1;2223;1;"NewerTech";"accessories"
"SYN0084";"Synology DS414j NAS Server Mac and PC";"Synology NAS server 4 bays Mac and PC.";"306.99";0;0;0;2224;0;"Synology";"accessories"
"TWS0048";"Twelve South HiRise Support iPhone 5 / 5S / 5C / 6/6 Plus and iPad Mini black";"Lightning adjustable support for iPhone 5 / 5S / 5C / 6/6 Plus and iPad mini.";"39.99";0;0;0;2225;0;"Twelve South";"accessories"
"BNQ0013";"BL2410PT LED Monitor Benq 24 Black";"Professional Monitor 24-inch HD for Mac and PC.";"253";0;0;0;2231;0;"BenQ";"display"
"BRA0016";"Look Braven Bluetooth Portable Speaker White";"Waterproof wireless speaker versatile sound quality.";"99.99";0;0;0;2234;0;"NA";"accessories"
"BOO0079";"Booq Taipan Superslim briefcase MacBook Pro 15 Black";"lightweight case for MacBook Pro 15 inch black.";"79.99";1;1;0;2236;1;"Booq";"accessories"
"BOO0072";"Booq Case + Tempered Glass iPhone 5 / 5S Black";"Semitransparent Hard Case + Protector tempered glass for iPhone 5 / 5S";"23.9";0;0;0;2240;0;"Booq";"accessories"
"PAC0435";"WD My Cloud EX4 Pack | WD 8TB Purple";"Pack WD My Cloud EX4 + WD 8TB Purple for Mac and PC.";"719";0;-4;0;2241;0;"Pack";"accessories"
"BOO0073";"Booq Taipan Spacesuit Neoprene Sleeve MacBook Air / Pro 13 Black";"Neoprene sleeve for MacBook Air and MacBook Pro 13-inch";"39.99";1;2;1;2245;1;"Booq";"accessories"
"BOO0074";"Booq Taipan Spacesuit Neoprene Sleeve MacBook Air / Pro 13 Gray";"Neoprene sleeve for MacBook Air 13-inch and 13-inch MacBook Pro";"39.99";1;1;0;2246;1;"Booq";"accessories"
"BOO0075";"Booq Taipan Spacesuit Neoprene Sleeve MacBook Pro 15 Black";"Neoprene Sleeve for MacBook Pro 15-inch.";"39.99";1;0;0;2247;0;"Booq";"accessories"
"BOO0078";"Booq Taipan Superslim MacBook Pro Retina case 13 Black";"lightweight case for MacBook Air / Pro 13 inch black.";"69.99";0;0;0;2249;0;"Booq";"accessories"
"MOP0050";"Mophie Space Pack Battery Case (1700mAh) and Storage 16GB iPhone SE / 5s / 5 Black";"Housing with battery and 16GB external storage extras for iPhone SE / 5s / 5";"149.99";0;0;0;2250;0;"Mophie";"accessories"
